text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,name,institution,clean_textID,clean_domain,clean_len
text35-MATH-SHORT-2512.06844v1,WM_LI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.4,2.0,2.0,2.0,2.5714285714285716,1.7333333333333332,2.0,gpt,0.01,WM,LI,logan.mosley,pacific.edu,text35,MATH,SHORT
text35-MATH-SHORT-2512.06844v1,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,WM,LI,logan.mosley,pacific.edu,text35,MATH,SHORT
text35-MATH-SHORT-2512.06844v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,LI,logan.mosley,pacific.edu,text35,MATH,SHORT
text35-MATH-SHORT-2512.06844v1,WM_LI,2.0,2.8,-1.2,3.0,3.0,3.0,0.8,2.4,-0.2,1.2,2.2,2.2,1.2,3.0,2.257142857142857,1.5666666666666667,3.0,qwen,0.01,WM,LI,logan.mosley,pacific.edu,text35,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_HI,2.0,1.0,-3.0,0.0,2.0,2.0,0.0,-1.0,2.0,-2.0,0.0,-1.0,-2.0,1.0,1.4285714285714286,-1.3333333333333333,1.0,gemma,0.01,BF,HI,aisha.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_HI,3.0,3.0,-3.0,2.0,3.0,3.0,2.0,1.0,-2.0,-2.0,1.0,0.0,0.0,2.0,2.7142857142857144,0.3333333333333333,2.0,gpt,0.01,BF,HI,aisha.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,BF,HI,aisha.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,3.0,3.0,olmo,0.01,BF,HI,aisha.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_HI,3.0,2.0,0.0,1.0,2.2,3.0,2.0,1.2,0.2,-0.8,-0.8,0.0,0.0,2.0,1.8857142857142857,-0.1,2.0,qwen,0.01,BF,HI,aisha.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_LI,2.0,1.0,-3.0,0.0,2.0,2.0,0.0,-1.0,2.0,-2.0,0.0,-1.0,-2.0,1.0,1.4285714285714286,-1.3333333333333333,1.0,gemma,0.01,BF,LI,aisha.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_LI,3.0,3.0,-3.0,2.0,3.0,3.0,2.0,1.0,-2.0,-2.0,1.0,1.0,0.0,2.0,2.7142857142857144,0.5,2.0,gpt,0.01,BF,LI,aisha.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,-0.3333333333333333,2.0,llama,0.01,BF,LI,aisha.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,3.0,3.0,olmo,0.01,BF,LI,aisha.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,BF_LI,3.0,2.0,0.0,1.2,3.0,3.0,2.0,2.0,1.0,0.2,1.0,2.0,1.0,2.0,2.0285714285714285,0.8666666666666668,2.0,qwen,0.01,BF,LI,aisha.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,NONE,2.0,1.0,-3.0,0.0,2.0,2.0,0.0,-1.0,2.0,-2.0,0.0,-1.0,-2.0,1.0,1.4285714285714286,-1.3333333333333333,1.0,gemma,0.01,NONE,NONE,NONE,NONE,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,NONE,3.0,3.0,-3.0,2.0,3.0,3.0,1.4,1.0,-2.0,-2.6,1.0,0.4,0.0,2.0,2.628571428571429,0.3,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,0.6,2.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,-0.2333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,3.0,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,NONE,3.0,2.0,-0.8,1.0,2.2,2.2,2.0,2.0,1.0,0.8,0.8,1.2,1.0,2.0,1.8857142857142857,0.8,2.0,qwen,0.01,NONE,NONE,NONE,NONE,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_HI,2.0,1.0,-3.0,0.0,2.0,2.0,0.0,-1.0,2.0,-2.0,0.0,-1.0,-2.0,1.0,1.4285714285714286,-1.3333333333333333,1.0,gemma,0.01,WM,HI,brad.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_HI,3.0,3.0,-3.0,2.0,3.0,3.0,2.0,1.0,-2.0,-2.0,1.0,1.0,0.2,2.0,2.7142857142857144,0.5333333333333333,2.0,gpt,0.01,WM,HI,brad.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,WM,HI,brad.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,3.0,3.0,olmo,0.01,WM,HI,brad.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_HI,3.0,2.0,-1.0,1.8,2.8,3.0,2.0,1.8,0.0,0.4,0.8,1.6,0.6,2.6,2.2285714285714286,0.8666666666666666,2.6,qwen,0.01,WM,HI,brad.mosley,cam.ac.uk,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_LI,2.0,1.0,-3.0,0.0,2.0,2.0,0.0,-1.0,2.0,-2.0,0.0,-1.0,-2.0,1.0,1.4285714285714286,-1.3333333333333333,1.0,gemma,0.01,WM,LI,brad.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_LI,3.0,3.0,-3.0,2.0,3.0,3.0,2.0,0.0,0.0,-1.6,1.0,1.0,0.0,2.0,2.7142857142857144,0.06666666666666667,2.0,gpt,0.01,WM,LI,brad.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,-0.3333333333333333,2.0,llama,0.01,WM,LI,brad.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,3.0,3.0,olmo,0.01,WM,LI,brad.mosley,sfsu.edu,text36,MATH,SHORT
text36-MATH-SHORT-2503.09380v2,WM_LI,3.0,2.0,-0.2,1.0,2.4,3.0,2.0,1.6,0.8,0.0,0.2,1.2,0.6,2.0,1.942857142857143,0.4666666666666667,2.0,qwen,0.01,WM,LI,brad.mosley,sfsu.edu,text36,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_HI,2.0,2.0,-3.0,2.0,3.0,2.2,1.0,1.0,0.0,-2.0,1.0,0.8,0.0,2.0,2.1714285714285717,0.13333333333333333,2.0,gemma,0.01,BF,HI,latoya.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_HI,2.0,2.4,-3.0,3.0,3.0,3.0,0.0,1.4,-2.0,-1.0,1.8,0.8,1.4,2.0,2.3428571428571425,1.0666666666666667,2.0,gpt,0.01,BF,HI,latoya.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,BF,HI,latoya.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,HI,latoya.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,1.8,2.2,-1.4,1.2,2.0,2.2,1.2,3.0,2.8285714285714283,1.7,3.0,qwen,0.01,BF,HI,latoya.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_LI,2.0,2.0,-3.0,2.0,3.0,3.0,1.0,1.0,0.0,-2.0,1.0,0.2,0.0,2.0,2.2857142857142856,0.03333333333333333,2.0,gemma,0.01,BF,LI,latoya.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_LI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,1.0,2.0,2.0,2.5714285714285716,1.5,2.0,gpt,0.01,BF,LI,latoya.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,BF,LI,latoya.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,LI,latoya.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-0.6,0.0,1.2,2.0,1.0,3.0,2.857142857142857,1.1333333333333333,3.0,qwen,0.01,BF,LI,latoya.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,NONE,2.0,2.0,-3.0,2.0,3.0,3.0,1.0,1.0,0.0,-2.0,1.0,0.0,-0.2,2.0,2.2857142857142856,-0.03333333333333333,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,NONE,2.0,2.4,-2.8,3.0,3.0,3.0,0.2,1.2,-1.8,-1.8,1.4,1.0,1.4,2.0,2.3428571428571425,0.8333333333333334,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,NONE,NONE,NONE,NONE,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,NONE,3.0,2.0,-1.8,3.0,3.0,3.0,2.0,2.0,0.2,-0.6,1.2,2.0,0.2,2.2,2.542857142857143,0.7666666666666666,2.2,qwen,0.01,NONE,NONE,NONE,NONE,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_HI,2.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,gemma,0.01,WM,HI,brad.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_HI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,-0.6,2.0,2.0,2.0,2.0,2.5714285714285716,1.5666666666666669,2.0,gpt,0.01,WM,HI,brad.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,WM,HI,brad.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,HI,brad.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.2,0.6,-0.4,1.4,2.2,1.2,3.0,2.857142857142857,1.0,3.0,qwen,0.01,WM,HI,brad.mosley,cam.ac.uk,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_LI,2.0,2.0,-3.0,2.0,3.0,2.8,1.0,1.0,0.0,-2.0,1.0,0.2,-0.8,2.0,2.257142857142857,-0.1,2.0,gemma,0.01,WM,LI,brad.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_LI,2.0,2.2,-3.0,3.0,3.0,3.0,0.0,1.0,-2.0,-2.2,1.6,0.8,1.2,2.0,2.314285714285714,0.7333333333333333,2.0,gpt,0.01,WM,LI,brad.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,WM,LI,brad.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_LI,3.0,3.0,-1.2,3.0,3.0,3.0,2.0,3.0,-1.2,2.0,3.0,3.0,3.0,3.0,2.6,2.5333333333333337,3.0,olmo,0.01,WM,LI,brad.mosley,umsl.edu,text37,MATH,SHORT
text37-MATH-SHORT-2510.26426v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.4,-1.6,1.0,2.2,2.4,1.6,3.0,2.857142857142857,1.8666666666666665,3.0,qwen,0.01,WM,LI,brad.mosley,umsl.edu,text37,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_HI,2.0,1.0,-3.0,1.0,2.0,2.0,0.0,1.0,2.0,-2.0,0.0,1.0,-0.2,2.0,1.5714285714285714,-0.36666666666666664,2.0,gemma,0.01,BF,HI,lakisha.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_HI,2.0,1.0,-2.0,2.6,3.0,3.0,0.8,0.0,-0.2,-2.4,0.2,0.2,0.2,1.2,2.057142857142857,-0.2666666666666667,1.2,gpt,0.01,BF,HI,lakisha.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_HI,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,BF,HI,lakisha.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,lakisha.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_HI,3.0,2.0,-0.8,3.0,3.0,3.0,2.0,2.2,-1.0,-0.2,0.4,2.2,1.0,3.0,2.4,1.1,3.0,qwen,0.01,BF,HI,lakisha.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_LI,2.0,1.0,-3.0,1.0,2.0,2.0,0.0,1.0,2.0,-2.0,0.0,1.0,-1.0,2.0,1.5714285714285714,-0.5,2.0,gemma,0.01,BF,LI,lakisha.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_LI,2.0,1.0,-2.0,2.2,3.0,3.0,0.6,0.0,-0.2,-1.8,0.2,0.0,0.2,1.0,1.9714285714285715,-0.2,1.0,gpt,0.01,BF,LI,lakisha.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_LI,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,BF,LI,lakisha.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,LI,lakisha.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,BF_LI,3.0,2.0,-1.0,3.0,3.0,3.0,2.0,2.0,0.0,-1.0,1.0,2.0,0.6,3.0,2.4285714285714284,0.7666666666666666,3.0,qwen,0.01,BF,LI,lakisha.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,NONE,2.0,1.0,-3.0,1.0,2.0,2.0,0.0,1.0,2.0,-2.0,0.0,1.0,-1.0,2.0,1.5714285714285714,-0.5,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,NONE,2.0,1.0,-2.0,2.6,3.0,3.0,0.4,0.2,0.6,-3.0,0.0,0.0,0.8,1.4,2.0,-0.4333333333333333,1.4,gpt,0.01,NONE,NONE,NONE,NONE,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,NONE,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,NONE,NONE,NONE,NONE,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,2.0,3.0,3.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,NONE,3.0,2.0,-1.0,3.0,3.0,3.0,2.0,2.8,-0.8,1.2,1.0,2.2,1.0,3.0,2.4285714285714284,1.5,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_HI,2.0,1.0,-3.0,1.0,2.0,2.0,0.0,1.0,2.0,-2.0,0.0,1.0,-0.8,2.0,1.5714285714285714,-0.4666666666666666,2.0,gemma,0.01,WM,HI,hunter.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_HI,2.0,1.0,-2.0,2.4,3.0,3.0,0.8,0.0,0.2,-3.0,0.0,0.0,0.0,1.0,2.0285714285714285,-0.5333333333333333,1.0,gpt,0.01,WM,HI,hunter.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_HI,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,WM,HI,hunter.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,HI,hunter.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_HI,3.0,2.0,-0.6,3.0,3.0,3.0,2.0,2.0,-1.0,-0.2,0.8,2.0,0.2,3.0,2.371428571428571,0.9666666666666666,3.0,qwen,0.01,WM,HI,hunter.mosley,cam.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_LI,2.0,1.0,-3.0,1.0,2.0,2.0,0.0,1.0,2.0,-2.0,0.0,1.0,-1.0,2.0,1.5714285714285714,-0.5,2.0,gemma,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_LI,2.0,1.0,-2.0,2.2,3.0,3.0,0.0,0.0,0.4,-0.6,0.4,0.2,0.4,1.2,1.8857142857142857,0.0,1.2,gpt,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_LI,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text38-MATH-SHORT-2512.04101v1,WM_LI,3.0,2.0,-1.8,3.0,3.0,3.0,2.0,2.4,-0.4,-1.4,0.2,2.0,-0.4,3.0,2.542857142857143,0.5333333333333333,3.0,qwen,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text38,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,BF,HI,precious.mosley,ucl.ac.uk,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,2.0,2.0,2.0,2.5714285714285716,1.6666666666666667,2.0,gpt,0.01,BF,HI,precious.mosley,ucl.ac.uk,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-3.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.6666666666666666,3.0,llama,0.01,BF,HI,precious.mosley,ucl.ac.uk,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,HI,precious.mosley,ucl.ac.uk,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI,2.0,3.0,-2.8,3.0,3.0,3.0,2.0,2.2,1.0,0.8,1.8,2.0,1.0,2.4,2.685714285714286,1.1333333333333333,2.4,qwen,0.01,BF,HI,precious.mosley,ucl.ac.uk,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,gemma,0.01,BF,LI,precious.mosley,pacific.edu,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,2.0,2.0,2.0,2.5714285714285716,1.6666666666666667,2.0,gpt,0.01,BF,LI,precious.mosley,pacific.edu,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,BF,LI,precious.mosley,pacific.edu,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,LI,precious.mosley,pacific.edu,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI,2.8,2.2,-1.2,3.0,3.0,3.0,2.0,2.0,-0.4,1.4,2.0,2.0,1.0,3.0,2.457142857142857,1.4666666666666668,3.0,qwen,0.01,BF,LI,precious.mosley,pacific.edu,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,2.0,1.8,2.0,2.5714285714285716,1.6333333333333335,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-3.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.6666666666666666,3.0,llama,0.01,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,3.0,3.0,-0.6,3.0,3.0,3.0,2.0,2.0,-0.6,0.2,1.2,2.0,1.0,2.8,2.5142857142857147,1.1666666666666667,2.8,qwen,0.01,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,WM,HI,todd.mosley,ucl.ac.uk,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.4,2.4,2.0,2.0,2.0,2.5714285714285716,1.8,2.0,gpt,0.01,WM,HI,todd.mosley,ucl.ac.uk,text39,MATH,SHORT
