text_id,outcome,effect,value
text46-BIO-LONG-2505.05863v1,q07,BF_minus_WM,0.15999999999999998
text47-BIO-LONG-2505.21094v1,q07,BF_minus_WM,-0.07999999999999999
text48-BIO-LONG-2602.16750v1,q07,BF_minus_WM,0.0
text49-BIO-LONG-2511.10014v1,q07,BF_minus_WM,0.06000000000000001
text50-BIO-LONG-2603.01054v1,q07,BF_minus_WM,-0.15999999999999998
text51-CS-LONG-2602.11588v1,q07,BF_minus_WM,-0.040000000000000015
text52-CS-LONG-2602.15675v1,q07,BF_minus_WM,0.0
text53-CS-LONG-2603.02012v1,q07,BF_minus_WM,-0.16
text54-CS-LONG-2602.23006v1,q07,BF_minus_WM,0.07999999999999999
text55-CS-LONG-2602.21625v1,q07,BF_minus_WM,0.039999999999999994
text56-CS-LONG-2602.13713v1,q07,BF_minus_WM,-0.059999999999999984
text57-CS-LONG-2603.00079v1,q07,BF_minus_WM,-0.15999999999999998
text58-CS-LONG-2603.01023v1,q07,BF_minus_WM,-0.040000000000000036
text59-CS-LONG-2602.19401v1,q07,BF_minus_WM,0.0
text60-CS-LONG-2602.18518v1,q07,BF_minus_WM,0.0
text61-PHY-LONG-2602.03885v1,q07,BF_minus_WM,2.2204460492503132e-17
text62-PHY-LONG-2511.21971v1,q07,BF_minus_WM,0.12000000000000002
text63-PHY-LONG-2512.18015v1,q07,BF_minus_WM,-0.06000000000000001
text64-PHY-LONG-2602.23683v1,q07,BF_minus_WM,-0.039999999999999994
text65-PHY-LONG-2601.13267v1,q07,BF_minus_WM,-0.18000000000000002
text66-PHY-LONG-2512.24566v1,q07,BF_minus_WM,0.0
text67-PHY-LONG-2602.07636v2,q07,BF_minus_WM,-0.27999999999999997
text68-PHY-LONG-2512.18130v1,q07,BF_minus_WM,0.15999999999999998
text69-PHY-LONG-2602.17389v1,q07,BF_minus_WM,-0.039999999999999994
text70-PHY-LONG-2602.08188v1,q07,BF_minus_WM,0.040000000000000015
text71-MATH-LONG-2511.12781v1,q07,BF_minus_WM,-0.13999999999999996
text72-MATH-LONG-2602.06095v1,q07,BF_minus_WM,0.12
text73-MATH-LONG-2511.18101v1,q07,BF_minus_WM,0.1
text74-MATH-LONG-2512.15978v1,q07,BF_minus_WM,0.0
text75-MATH-LONG-2511.22140v1,q07,BF_minus_WM,0.0
text76-MATH-LONG-2602.20441v1,q07,BF_minus_WM,0.14000000000000004
text77-MATH-LONG-2601.20851v2,q07,BF_minus_WM,-0.05999999999999996
text78-MATH-LONG-2512.17595v1,q07,BF_minus_WM,0.11999999999999997
text79-MATH-LONG-2512.10129v1,q07,BF_minus_WM,-0.020000000000000018
text80-MATH-LONG-2512.10507v1,q07,BF_minus_WM,0.07999999999999999
text01-BIO-SHORT-2505.02276v1,q07,HI_minus_LI,-0.04
text02-BIO-SHORT-2507.04575v1,q07,HI_minus_LI,0.0
text03-BIO-SHORT-2505.11568v3,q07,HI_minus_LI,0.039999999999999994
text04-BIO-SHORT-2507.08385v1,q07,HI_minus_LI,-0.019999999999999997
text05-BIO-SHORT-2504.10973v1,q07,HI_minus_LI,-0.1
text06-BIO-SHORT-2506.14789v1,q07,HI_minus_LI,0.0
text07-BIO-SHORT-2506.13576v3,q07,HI_minus_LI,0.26
text08-BIO-SHORT-2503.19923v2,q07,HI_minus_LI,-0.1
text09-BIO-SHORT-2602.00019v1,q07,HI_minus_LI,0.1
text10-BIO-SHORT-2506.13817v1,q07,HI_minus_LI,-0.07999999999999999
text11-CS-SHORT-2506.09194v1,q07,HI_minus_LI,0.06000000000000001
text12-CS-SHORT-2512.19717v1,q07,HI_minus_LI,0.020000000000000018
text13-CS-SHORT-2510.04124v5,q07,HI_minus_LI,0.040000000000000015
text14-CS-SHORT-2509.13349v2,q07,HI_minus_LI,0.040000000000000015
text15-CS-SHORT-2602.03870v1,q07,HI_minus_LI,0.020000000000000018
text16-CS-SHORT-2509.06033v1,q07,HI_minus_LI,-0.040000000000000036
text17-CS-SHORT-2509.16294v1,q07,HI_minus_LI,0.06000000000000001
text18-CS-SHORT-2507.09492v1,q07,HI_minus_LI,0.0
text19-CS-SHORT-2509.14600v1,q07,HI_minus_LI,0.0
text20-CS-SHORT-2503.14899v1,q07,HI_minus_LI,-0.18
text21-PHY-SHORT-2601.23079v1,q07,HI_minus_LI,0.12
text22-PHY-SHORT-2601.23047v1,q07,HI_minus_LI,0.06000000000000001
text23-PHY-SHORT-2601.23057v1,q07,HI_minus_LI,-0.12000000000000002
text24-PHY-SHORT-2509.16741v1,q07,HI_minus_LI,0.06000000000000001
text25-PHY-SHORT-2507.08042v1,q07,HI_minus_LI,0.1
text26-PHY-SHORT-2512.23538v1,q07,HI_minus_LI,-0.15999999999999998
text27-PHY-SHORT-2510.18500v1,q07,HI_minus_LI,-0.07999999999999999
text28-PHY-SHORT-2508.20431v1,q07,HI_minus_LI,0.039999999999999994
text29-PHY-SHORT-2509.06825v1,q07,HI_minus_LI,0.13999999999999999
text30-PHY-SHORT-2509.17653v2,q07,HI_minus_LI,0.14
text31-MATH-SHORT-2511.03536v1,q07,HI_minus_LI,-0.24000000000000005
text32-MATH-SHORT-2603.02088v1,q07,HI_minus_LI,0.18000000000000002
text33-MATH-SHORT-2512.22134v3,q07,HI_minus_LI,-0.040000000000000015
text34-MATH-SHORT-2509.00532v1,q07,HI_minus_LI,0.2
text35-MATH-SHORT-2512.06844v1,q07,HI_minus_LI,0.03999999999999997
text36-MATH-SHORT-2503.09380v2,q07,HI_minus_LI,0.0
text37-MATH-SHORT-2510.26426v1,q07,HI_minus_LI,-0.019999999999999997
text38-MATH-SHORT-2512.04101v1,q07,HI_minus_LI,0.1
text39-MATH-SHORT-2506.11609v2,q07,HI_minus_LI,0.0
text40-MATH-SHORT-2507.15879v2,q07,HI_minus_LI,0.16
text41-BIO-LONG-2512.06709v1,q07,HI_minus_LI,-0.06000000000000001
text42-BIO-LONG-2503.07104v1,q07,HI_minus_LI,0.18
text43-BIO-LONG-2506.16577v1,q07,HI_minus_LI,-0.07999999999999999
text44-BIO-LONG-2505.20052v1,q07,HI_minus_LI,-0.039999999999999966
text45-BIO-LONG-2507.17897v4,q07,HI_minus_LI,-0.020000000000000018
text46-BIO-LONG-2505.05863v1,q07,HI_minus_LI,-0.040000000000000056
text47-BIO-LONG-2505.21094v1,q07,HI_minus_LI,0.07999999999999999
text48-BIO-LONG-2602.16750v1,q07,HI_minus_LI,0.0
text49-BIO-LONG-2511.10014v1,q07,HI_minus_LI,0.019999999999999973
text50-BIO-LONG-2603.01054v1,q07,HI_minus_LI,0.040000000000000036
text51-CS-LONG-2602.11588v1,q07,HI_minus_LI,2.2204460492503132e-17
text52-CS-LONG-2602.15675v1,q07,HI_minus_LI,0.0
text53-CS-LONG-2603.02012v1,q07,HI_minus_LI,-0.039999999999999994
text54-CS-LONG-2602.23006v1,q07,HI_minus_LI,0.07999999999999999
text55-CS-LONG-2602.21625v1,q07,HI_minus_LI,-4.4408920985006264e-17
text56-CS-LONG-2602.13713v1,q07,HI_minus_LI,0.059999999999999984
text57-CS-LONG-2603.00079v1,q07,HI_minus_LI,-0.040000000000000015
text58-CS-LONG-2603.01023v1,q07,HI_minus_LI,0.0
text59-CS-LONG-2602.19401v1,q07,HI_minus_LI,0.0
text60-CS-LONG-2602.18518v1,q07,HI_minus_LI,0.0
text61-PHY-LONG-2602.03885v1,q07,HI_minus_LI,0.36
text62-PHY-LONG-2511.21971v1,q07,HI_minus_LI,-0.07999999999999999
text63-PHY-LONG-2512.18015v1,q07,HI_minus_LI,0.06000000000000001
text64-PHY-LONG-2602.23683v1,q07,HI_minus_LI,0.16
text65-PHY-LONG-2601.13267v1,q07,HI_minus_LI,-0.09999999999999995
text66-PHY-LONG-2512.24566v1,q07,HI_minus_LI,0.0
text67-PHY-LONG-2602.07636v2,q07,HI_minus_LI,-0.07999999999999999
text68-PHY-LONG-2512.18130v1,q07,HI_minus_LI,0.07999999999999999
text69-PHY-LONG-2602.17389v1,q07,HI_minus_LI,0.08000000000000003
text70-PHY-LONG-2602.08188v1,q07,HI_minus_LI,0.08
text71-MATH-LONG-2511.12781v1,q07,HI_minus_LI,0.019999999999999997
text72-MATH-LONG-2602.06095v1,q07,HI_minus_LI,0.0
text73-MATH-LONG-2511.18101v1,q07,HI_minus_LI,-0.1
text74-MATH-LONG-2512.15978v1,q07,HI_minus_LI,0.0
text75-MATH-LONG-2511.22140v1,q07,HI_minus_LI,0.0
text76-MATH-LONG-2602.20441v1,q07,HI_minus_LI,-0.1
text77-MATH-LONG-2601.20851v2,q07,HI_minus_LI,-0.05999999999999996
text78-MATH-LONG-2512.17595v1,q07,HI_minus_LI,-0.24000000000000005
text79-MATH-LONG-2512.10129v1,q07,HI_minus_LI,-0.020000000000000018
text80-MATH-LONG-2512.10507v1,q07,HI_minus_LI,0.16
text01-BIO-SHORT-2505.02276v1,q07,Name_x_Inst,0.16000000000000003
text02-BIO-SHORT-2507.04575v1,q07,Name_x_Inst,0.0
text03-BIO-SHORT-2505.11568v3,q07,Name_x_Inst,0.07999999999999999
text04-BIO-SHORT-2507.08385v1,q07,Name_x_Inst,-0.11999999999999997
text05-BIO-SHORT-2504.10973v1,q07,Name_x_Inst,0.43999999999999995
text06-BIO-SHORT-2506.14789v1,q07,Name_x_Inst,0.0
text07-BIO-SHORT-2506.13576v3,q07,Name_x_Inst,-0.1999999999999999
text08-BIO-SHORT-2503.19923v2,q07,Name_x_Inst,0.2
text09-BIO-SHORT-2602.00019v1,q07,Name_x_Inst,-0.2
text10-BIO-SHORT-2506.13817v1,q07,Name_x_Inst,-0.07999999999999989
text11-CS-SHORT-2506.09194v1,q07,Name_x_Inst,-0.039999999999999945
text12-CS-SHORT-2512.19717v1,q07,Name_x_Inst,-0.040000000000000036
text13-CS-SHORT-2510.04124v5,q07,Name_x_Inst,-0.08000000000000003
text14-CS-SHORT-2509.13349v2,q07,Name_x_Inst,-4.4408920985006264e-17
text15-CS-SHORT-2602.03870v1,q07,Name_x_Inst,0.040000000000000036
text16-CS-SHORT-2509.06033v1,q07,Name_x_Inst,0.0
text17-CS-SHORT-2509.16294v1,q07,Name_x_Inst,-0.12000000000000002
text18-CS-SHORT-2507.09492v1,q07,Name_x_Inst,0.08000000000000007
text19-CS-SHORT-2509.14600v1,q07,Name_x_Inst,0.0
text20-CS-SHORT-2503.14899v1,q07,Name_x_Inst,0.039999999999999945
text21-PHY-SHORT-2601.23079v1,q07,Name_x_Inst,-0.15999999999999992
text22-PHY-SHORT-2601.23047v1,q07,Name_x_Inst,-0.12000000000000002
text23-PHY-SHORT-2601.23057v1,q07,Name_x_Inst,0.15999999999999998
text24-PHY-SHORT-2509.16741v1,q07,Name_x_Inst,-0.2
text25-PHY-SHORT-2507.08042v1,q07,Name_x_Inst,-0.5999999999999999
text26-PHY-SHORT-2512.23538v1,q07,Name_x_Inst,0.4
text27-PHY-SHORT-2510.18500v1,q07,Name_x_Inst,-0.15999999999999998
text28-PHY-SHORT-2508.20431v1,q07,Name_x_Inst,-0.16000000000000006
text29-PHY-SHORT-2509.06825v1,q07,Name_x_Inst,-0.12000000000000002
text30-PHY-SHORT-2509.17653v2,q07,Name_x_Inst,0.039999999999999994
text31-MATH-SHORT-2511.03536v1,q07,Name_x_Inst,-0.5599999999999999
text32-MATH-SHORT-2603.02088v1,q07,Name_x_Inst,-0.27999999999999997
text33-MATH-SHORT-2512.22134v3,q07,Name_x_Inst,0.16
text34-MATH-SHORT-2509.00532v1,q07,Name_x_Inst,0.32
text35-MATH-SHORT-2512.06844v1,q07,Name_x_Inst,-0.4000000000000001
text36-MATH-SHORT-2503.09380v2,q07,Name_x_Inst,0.0
text37-MATH-SHORT-2510.26426v1,q07,Name_x_Inst,-0.44000000000000006
text38-MATH-SHORT-2512.04101v1,q07,Name_x_Inst,-0.12
text39-MATH-SHORT-2506.11609v2,q07,Name_x_Inst,0.0
text40-MATH-SHORT-2507.15879v2,q07,Name_x_Inst,0.0
text41-BIO-LONG-2512.06709v1,q07,Name_x_Inst,-0.12000000000000002
text42-BIO-LONG-2503.07104v1,q07,Name_x_Inst,0.040000000000000036
text43-BIO-LONG-2506.16577v1,q07,Name_x_Inst,-0.15999999999999998
text44-BIO-LONG-2505.20052v1,q07,Name_x_Inst,-0.15999999999999992
text45-BIO-LONG-2507.17897v4,q07,Name_x_Inst,-0.36
text46-BIO-LONG-2505.05863v1,q07,Name_x_Inst,-4.4408920985006264e-17
text47-BIO-LONG-2505.21094v1,q07,Name_x_Inst,-0.15999999999999998
text48-BIO-LONG-2602.16750v1,q07,Name_x_Inst,0.0
text49-BIO-LONG-2511.10014v1,q07,Name_x_Inst,0.12000000000000002
text50-BIO-LONG-2603.01054v1,q07,Name_x_Inst,0.0
text51-CS-LONG-2602.11588v1,q07,Name_x_Inst,-0.08000000000000003
text52-CS-LONG-2602.15675v1,q07,Name_x_Inst,0.0
text53-CS-LONG-2603.02012v1,q07,Name_x_Inst,8.881784197001253e-17
text54-CS-LONG-2602.23006v1,q07,Name_x_Inst,-0.15999999999999998
text55-CS-LONG-2602.21625v1,q07,Name_x_Inst,-0.48
text56-CS-LONG-2602.13713v1,q07,Name_x_Inst,0.20000000000000004
text57-CS-LONG-2603.00079v1,q07,Name_x_Inst,-0.24
text58-CS-LONG-2603.01023v1,q07,Name_x_Inst,-0.15999999999999998
text59-CS-LONG-2602.19401v1,q07,Name_x_Inst,0.0
text60-CS-LONG-2602.18518v1,q07,Name_x_Inst,0.0
text61-PHY-LONG-2602.03885v1,q07,Name_x_Inst,-0.31999999999999995
text62-PHY-LONG-2511.21971v1,q07,Name_x_Inst,0.15999999999999998
text63-PHY-LONG-2512.18015v1,q07,Name_x_Inst,-0.27999999999999997
text64-PHY-LONG-2602.23683v1,q07,Name_x_Inst,0.07999999999999999
text65-PHY-LONG-2601.13267v1,q07,Name_x_Inst,-0.12000000000000002
text66-PHY-LONG-2512.24566v1,q07,Name_x_Inst,0.0
text67-PHY-LONG-2602.07636v2,q07,Name_x_Inst,0.23999999999999994
text68-PHY-LONG-2512.18130v1,q07,Name_x_Inst,0.31999999999999995
text69-PHY-LONG-2602.17389v1,q07,Name_x_Inst,0.07999999999999999
text70-PHY-LONG-2602.08188v1,q07,Name_x_Inst,0.16
text71-MATH-LONG-2511.12781v1,q07,Name_x_Inst,-0.11999999999999997
text72-MATH-LONG-2602.06095v1,q07,Name_x_Inst,0.15999999999999998
text73-MATH-LONG-2511.18101v1,q07,Name_x_Inst,0.11999999999999993
text74-MATH-LONG-2512.15978v1,q07,Name_x_Inst,0.0
text75-MATH-LONG-2511.22140v1,q07,Name_x_Inst,0.0
text76-MATH-LONG-2602.20441v1,q07,Name_x_Inst,-0.2
text77-MATH-LONG-2601.20851v2,q07,Name_x_Inst,-0.11999999999999993
text78-MATH-LONG-2512.17595v1,q07,Name_x_Inst,0.16
text79-MATH-LONG-2512.10129v1,q07,Name_x_Inst,0.040000000000000036
text80-MATH-LONG-2512.10507v1,q07,Name_x_Inst,0.16000000000000006
text01-BIO-SHORT-2505.02276v1,q08,BF_minus_WM,-0.2
text02-BIO-SHORT-2507.04575v1,q08,BF_minus_WM,0.01999999999999999
text03-BIO-SHORT-2505.11568v3,q08,BF_minus_WM,0.11999999999999997
text04-BIO-SHORT-2507.08385v1,q08,BF_minus_WM,0.0
text05-BIO-SHORT-2504.10973v1,q08,BF_minus_WM,0.12
text06-BIO-SHORT-2506.14789v1,q08,BF_minus_WM,-4.4408920985006264e-17
text07-BIO-SHORT-2506.13576v3,q08,BF_minus_WM,0.020000000000000018
text08-BIO-SHORT-2503.19923v2,q08,BF_minus_WM,0.1
text09-BIO-SHORT-2602.00019v1,q08,BF_minus_WM,0.019999999999999973
text10-BIO-SHORT-2506.13817v1,q08,BF_minus_WM,0.040000000000000036
text11-CS-SHORT-2506.09194v1,q08,BF_minus_WM,-0.019999999999999973
text12-CS-SHORT-2512.19717v1,q08,BF_minus_WM,0.10000000000000002
text13-CS-SHORT-2510.04124v5,q08,BF_minus_WM,-0.019999999999999997
text14-CS-SHORT-2509.13349v2,q08,BF_minus_WM,0.15999999999999998
text15-CS-SHORT-2602.03870v1,q08,BF_minus_WM,0.020000000000000018
text16-CS-SHORT-2509.06033v1,q08,BF_minus_WM,0.08
text17-CS-SHORT-2509.16294v1,q08,BF_minus_WM,0.0
text18-CS-SHORT-2507.09492v1,q08,BF_minus_WM,0.020000000000000018
text19-CS-SHORT-2509.14600v1,q08,BF_minus_WM,0.020000000000000018
text20-CS-SHORT-2503.14899v1,q08,BF_minus_WM,0.0
text21-PHY-SHORT-2601.23079v1,q08,BF_minus_WM,-0.04
text22-PHY-SHORT-2601.23047v1,q08,BF_minus_WM,0.06000000000000003
text23-PHY-SHORT-2601.23057v1,q08,BF_minus_WM,-0.08
text24-PHY-SHORT-2509.16741v1,q08,BF_minus_WM,0.01999999999999999
text25-PHY-SHORT-2507.08042v1,q08,BF_minus_WM,0.040000000000000015
text26-PHY-SHORT-2512.23538v1,q08,BF_minus_WM,-0.09999999999999998
text27-PHY-SHORT-2510.18500v1,q08,BF_minus_WM,-0.019999999999999997
text28-PHY-SHORT-2508.20431v1,q08,BF_minus_WM,0.0
text29-PHY-SHORT-2509.06825v1,q08,BF_minus_WM,0.040000000000000015
text30-PHY-SHORT-2509.17653v2,q08,BF_minus_WM,0.0
text31-MATH-SHORT-2511.03536v1,q08,BF_minus_WM,0.039999999999999994
text32-MATH-SHORT-2603.02088v1,q08,BF_minus_WM,-0.019999999999999997
text33-MATH-SHORT-2512.22134v3,q08,BF_minus_WM,0.07999999999999999
text34-MATH-SHORT-2509.00532v1,q08,BF_minus_WM,0.0
text35-MATH-SHORT-2512.06844v1,q08,BF_minus_WM,0.019999999999999973
text36-MATH-SHORT-2503.09380v2,q08,BF_minus_WM,0.07999999999999999
text37-MATH-SHORT-2510.26426v1,q08,BF_minus_WM,0.0
text38-MATH-SHORT-2512.04101v1,q08,BF_minus_WM,-0.019999999999999973
text39-MATH-SHORT-2506.11609v2,q08,BF_minus_WM,-0.05999999999999996
text40-MATH-SHORT-2507.15879v2,q08,BF_minus_WM,0.0
text41-BIO-LONG-2512.06709v1,q08,BF_minus_WM,0.0
text42-BIO-LONG-2503.07104v1,q08,BF_minus_WM,0.020000000000000018
text43-BIO-LONG-2506.16577v1,q08,BF_minus_WM,0.06000000000000005
text44-BIO-LONG-2505.20052v1,q08,BF_minus_WM,0.27999999999999997
text45-BIO-LONG-2507.17897v4,q08,BF_minus_WM,0.039999999999999994
text46-BIO-LONG-2505.05863v1,q08,BF_minus_WM,0.07999999999999999
text47-BIO-LONG-2505.21094v1,q08,BF_minus_WM,0.0
text48-BIO-LONG-2602.16750v1,q08,BF_minus_WM,-0.019999999999999973
text49-BIO-LONG-2511.10014v1,q08,BF_minus_WM,-0.019999999999999997
text50-BIO-LONG-2603.01054v1,q08,BF_minus_WM,-0.08
text51-CS-LONG-2602.11588v1,q08,BF_minus_WM,-0.07999999999999999
text52-CS-LONG-2602.15675v1,q08,BF_minus_WM,-0.059999999999999984
text53-CS-LONG-2603.02012v1,q08,BF_minus_WM,0.0
text54-CS-LONG-2602.23006v1,q08,BF_minus_WM,0.06000000000000001
text55-CS-LONG-2602.21625v1,q08,BF_minus_WM,0.0
text56-CS-LONG-2602.13713v1,q08,BF_minus_WM,-0.18
text57-CS-LONG-2603.00079v1,q08,BF_minus_WM,0.13999999999999999
text58-CS-LONG-2603.01023v1,q08,BF_minus_WM,0.019999999999999973
text59-CS-LONG-2602.19401v1,q08,BF_minus_WM,-0.07999999999999999
text60-CS-LONG-2602.18518v1,q08,BF_minus_WM,0.0
text61-PHY-LONG-2602.03885v1,q08,BF_minus_WM,0.020000000000000018
text62-PHY-LONG-2511.21971v1,q08,BF_minus_WM,0.11999999999999997
text63-PHY-LONG-2512.18015v1,q08,BF_minus_WM,0.0
text64-PHY-LONG-2602.23683v1,q08,BF_minus_WM,-0.059999999999999984
text65-PHY-LONG-2601.13267v1,q08,BF_minus_WM,0.07999999999999999
text66-PHY-LONG-2512.24566v1,q08,BF_minus_WM,0.020000000000000018
text67-PHY-LONG-2602.07636v2,q08,BF_minus_WM,-0.15999999999999998
text68-PHY-LONG-2512.18130v1,q08,BF_minus_WM,0.040000000000000015
text69-PHY-LONG-2602.17389v1,q08,BF_minus_WM,-0.08000000000000003
text70-PHY-LONG-2602.08188v1,q08,BF_minus_WM,-0.019999999999999997
text71-MATH-LONG-2511.12781v1,q08,BF_minus_WM,-0.10000000000000005
text72-MATH-LONG-2602.06095v1,q08,BF_minus_WM,-0.059999999999999984
text73-MATH-LONG-2511.18101v1,q08,BF_minus_WM,-0.019999999999999973
text74-MATH-LONG-2512.15978v1,q08,BF_minus_WM,0.019999999999999997
text75-MATH-LONG-2511.22140v1,q08,BF_minus_WM,-0.039999999999999945
text76-MATH-LONG-2602.20441v1,q08,BF_minus_WM,0.17999999999999997
text77-MATH-LONG-2601.20851v2,q08,BF_minus_WM,-0.06000000000000003
text78-MATH-LONG-2512.17595v1,q08,BF_minus_WM,-0.11999999999999997
text79-MATH-LONG-2512.10129v1,q08,BF_minus_WM,0.06000000000000001
text80-MATH-LONG-2512.10507v1,q08,BF_minus_WM,-0.06000000000000001
text01-BIO-SHORT-2505.02276v1,q08,HI_minus_LI,0.08
text02-BIO-SHORT-2507.04575v1,q08,HI_minus_LI,0.34
text03-BIO-SHORT-2505.11568v3,q08,HI_minus_LI,0.08000000000000003
text04-BIO-SHORT-2507.08385v1,q08,HI_minus_LI,0.2
text05-BIO-SHORT-2504.10973v1,q08,HI_minus_LI,0.12
text06-BIO-SHORT-2506.14789v1,q08,HI_minus_LI,-0.039999999999999994
text07-BIO-SHORT-2506.13576v3,q08,HI_minus_LI,0.18
text08-BIO-SHORT-2503.19923v2,q08,HI_minus_LI,-0.3
text09-BIO-SHORT-2602.00019v1,q08,HI_minus_LI,0.13999999999999999
text10-BIO-SHORT-2506.13817v1,q08,HI_minus_LI,0.4
text11-CS-SHORT-2506.09194v1,q08,HI_minus_LI,0.020000000000000018
text12-CS-SHORT-2512.19717v1,q08,HI_minus_LI,0.3
text13-CS-SHORT-2510.04124v5,q08,HI_minus_LI,0.14
text14-CS-SHORT-2509.13349v2,q08,HI_minus_LI,0.2
text15-CS-SHORT-2602.03870v1,q08,HI_minus_LI,0.020000000000000018
text16-CS-SHORT-2509.06033v1,q08,HI_minus_LI,0.08
text17-CS-SHORT-2509.16294v1,q08,HI_minus_LI,0.0
text18-CS-SHORT-2507.09492v1,q08,HI_minus_LI,-0.020000000000000018
text19-CS-SHORT-2509.14600v1,q08,HI_minus_LI,0.34
text20-CS-SHORT-2503.14899v1,q08,HI_minus_LI,0.0
text21-PHY-SHORT-2601.23079v1,q08,HI_minus_LI,-3.3306690738754695e-17
text22-PHY-SHORT-2601.23047v1,q08,HI_minus_LI,0.059999999999999984
text23-PHY-SHORT-2601.23057v1,q08,HI_minus_LI,0.08
text24-PHY-SHORT-2509.16741v1,q08,HI_minus_LI,-0.01999999999999999
text25-PHY-SHORT-2507.08042v1,q08,HI_minus_LI,-0.08
text26-PHY-SHORT-2512.23538v1,q08,HI_minus_LI,0.059999999999999984
text27-PHY-SHORT-2510.18500v1,q08,HI_minus_LI,0.019999999999999997
text28-PHY-SHORT-2508.20431v1,q08,HI_minus_LI,0.0
text29-PHY-SHORT-2509.06825v1,q08,HI_minus_LI,-2.2204460492503132e-17
text30-PHY-SHORT-2509.17653v2,q08,HI_minus_LI,0.0
text31-MATH-SHORT-2511.03536v1,q08,HI_minus_LI,0.16
text32-MATH-SHORT-2603.02088v1,q08,HI_minus_LI,-0.019999999999999997
text33-MATH-SHORT-2512.22134v3,q08,HI_minus_LI,-0.039999999999999945
text34-MATH-SHORT-2509.00532v1,q08,HI_minus_LI,0.039999999999999994
text35-MATH-SHORT-2512.06844v1,q08,HI_minus_LI,0.06000000000000001
text36-MATH-SHORT-2503.09380v2,q08,HI_minus_LI,0.24
text37-MATH-SHORT-2510.26426v1,q08,HI_minus_LI,0.040000000000000036
text38-MATH-SHORT-2512.04101v1,q08,HI_minus_LI,-0.019999999999999973
text39-MATH-SHORT-2506.11609v2,q08,HI_minus_LI,0.1
text40-MATH-SHORT-2507.15879v2,q08,HI_minus_LI,0.0
text41-BIO-LONG-2512.06709v1,q08,HI_minus_LI,0.0
text42-BIO-LONG-2503.07104v1,q08,HI_minus_LI,0.18
text43-BIO-LONG-2506.16577v1,q08,HI_minus_LI,0.020000000000000018
text44-BIO-LONG-2505.20052v1,q08,HI_minus_LI,0.12
text45-BIO-LONG-2507.17897v4,q08,HI_minus_LI,0.039999999999999994
text46-BIO-LONG-2505.05863v1,q08,HI_minus_LI,0.11999999999999997
text47-BIO-LONG-2505.21094v1,q08,HI_minus_LI,0.0
text48-BIO-LONG-2602.16750v1,q08,HI_minus_LI,0.06000000000000001
text49-BIO-LONG-2511.10014v1,q08,HI_minus_LI,0.019999999999999997
text50-BIO-LONG-2603.01054v1,q08,HI_minus_LI,0.12
text51-CS-LONG-2602.11588v1,q08,HI_minus_LI,0.12000000000000002
text52-CS-LONG-2602.15675v1,q08,HI_minus_LI,0.059999999999999984
text53-CS-LONG-2603.02012v1,q08,HI_minus_LI,0.0
text54-CS-LONG-2602.23006v1,q08,HI_minus_LI,0.26
text55-CS-LONG-2602.21625v1,q08,HI_minus_LI,0.2
text56-CS-LONG-2602.13713v1,q08,HI_minus_LI,0.38
text57-CS-LONG-2603.00079v1,q08,HI_minus_LI,0.18
text58-CS-LONG-2603.01023v1,q08,HI_minus_LI,0.019999999999999973
text59-CS-LONG-2602.19401v1,q08,HI_minus_LI,0.07999999999999999
text60-CS-LONG-2602.18518v1,q08,HI_minus_LI,0.0
text61-PHY-LONG-2602.03885v1,q08,HI_minus_LI,0.18
text62-PHY-LONG-2511.21971v1,q08,HI_minus_LI,0.44000000000000006
text63-PHY-LONG-2512.18015v1,q08,HI_minus_LI,0.039999999999999994
text64-PHY-LONG-2602.23683v1,q08,HI_minus_LI,0.25999999999999995
text65-PHY-LONG-2601.13267v1,q08,HI_minus_LI,0.07999999999999999
text66-PHY-LONG-2512.24566v1,q08,HI_minus_LI,0.22000000000000003
text67-PHY-LONG-2602.07636v2,q08,HI_minus_LI,0.0
text68-PHY-LONG-2512.18130v1,q08,HI_minus_LI,0.27999999999999997
text69-PHY-LONG-2602.17389v1,q08,HI_minus_LI,-0.039999999999999945
text70-PHY-LONG-2602.08188v1,q08,HI_minus_LI,0.019999999999999997
text71-MATH-LONG-2511.12781v1,q08,HI_minus_LI,0.13999999999999999
text72-MATH-LONG-2602.06095v1,q08,HI_minus_LI,-0.019999999999999997
text73-MATH-LONG-2511.18101v1,q08,HI_minus_LI,0.06000000000000001
text74-MATH-LONG-2512.15978v1,q08,HI_minus_LI,0.18000000000000005
text75-MATH-LONG-2511.22140v1,q08,HI_minus_LI,0.07999999999999999
text76-MATH-LONG-2602.20441v1,q08,HI_minus_LI,0.019999999999999952
text77-MATH-LONG-2601.20851v2,q08,HI_minus_LI,0.22000000000000003
text78-MATH-LONG-2512.17595v1,q08,HI_minus_LI,0.08000000000000003
text79-MATH-LONG-2512.10129v1,q08,HI_minus_LI,-0.09999999999999995
text80-MATH-LONG-2512.10507v1,q08,HI_minus_LI,0.26
text01-BIO-SHORT-2505.02276v1,q08,Name_x_Inst,0.24
text02-BIO-SHORT-2507.04575v1,q08,Name_x_Inst,0.11999999999999997
text03-BIO-SHORT-2505.11568v3,q08,Name_x_Inst,0.07999999999999999
text04-BIO-SHORT-2507.08385v1,q08,Name_x_Inst,0.0
text05-BIO-SHORT-2504.10973v1,q08,Name_x_Inst,0.4
